datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg
2021-01-22T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611356400,DE,514.31,47.06,37.98,47.99,37.88
2021-01-23T00:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:22.177313+00:00,1611360000,DE,518.51,47.48,36.68,48.69,36.44
2021-01-23T01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611363600,DE,521.42,47.92,35.36,49.88,34.54
2021-01-23T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611367200,DE,520.96,47.8,34.86,50.58,33.6
2021-01-23T03:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611370800,DE,512.96,47.28,34.84,50.59,33.27
2021-01-23T04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1611374400,DE,512.92,47.39,35.22,50.67,33.23
2021-01-23T05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:22.177313+00:00,1611378000,DE,516.39,47.77,36.14,50.33,34.07
2021-01-23T06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611381600,DE,516.67,48.24,36.81,50.39,34.66
2021-01-23T07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611385200,DE,510.06,48.04,37.55,49.84,35.95
2021-01-23T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:47:49.308902+00:00,1611388800,DE,501.02,47.01,39.25,48.59,37.76
2021-01-23T09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:47:19.790578+00:00,1611392400,DE,488.44,45.89,40.77,47.41,39.35
2021-01-23T10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:39:04.634021+00:00,1611396000,DE,483.45,45.34,41.16,46.93,39.93
2021-01-23T11:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1611399600,DE,491.72,46.13,40.74,47.52,39.35
2021-01-23T12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611403200,DE,503.29,47.11,38.96,48.94,37.49
2021-01-23T13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1611406800,DE,528.6,49.72,35.57,52,33.85
2021-01-23T14:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611410400,DE,564.08,52.97,31.19,55.98,29.14
2021-01-23T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1611414000,DE,591.29,54.7,29.28,57.92,27.21
2021-01-23T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611417600,DE,592.45,53.4,31.38,55.81,30.11
2021-01-23T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1611421200,DE,588.96,52.87,33.05,54.47,31.82
2021-01-23T18:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1611424800,DE,586,52.96,33.26,54.74,31.34
2021-01-23T19:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1611428400,DE,599.3,55.67,29.54,57.76,27.44
2021-01-23T20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1611432000,DE,607.88,56.9,27.68,59.37,25.22
2021-01-23T21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1611435600,DE,609.85,57.28,26.78,60.1,23.85
2021-01-23T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1611439200,DE,602.59,56.21,27.16,59.15,24.16
2021-01-23T23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:47:49.308902+00:00,1611442800,DE,594.09,54.86,27.86,57.88,24.8
2021-01-24T00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611446400,DE,573.73,53,29.76,55.81,26.93
2021-01-24T01:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611450000,DE,545.47,50.47,31.87,53.04,29.33
2021-01-24T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611453600,DE,523.58,48.55,33.27,51.17,31.11
2021-01-24T03:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1611457200,DE,522.81,48.51,33.14,50.89,31.61
2021-01-24T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1611460800,DE,526.94,48.76,33.69,50.76,32.31
2021-01-24T05:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611464400,DE,528.57,48.98,34.91,50.61,33.27
2021-01-24T06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1611468000,DE,540.85,50.2,34.42,51.71,32.94
2021-01-24T07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611471600,DE,553.46,51.22,34.19,52.66,32.71
2021-01-24T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1611475200,DE,556.34,51.71,34.41,53.08,33
2021-01-24T09:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1611478800,DE,552.77,51.39,35.07,52.56,33.84
2021-01-24T10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611482400,DE,550.98,50.61,35.95,51.46,35.19
2021-01-24T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611486000,DE,552.98,50.96,35.26,51.71,34.77
2021-01-24T12:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1611489600,DE,560.95,51.93,33.84,52.58,33.58
2021-01-24T13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611493200,DE,567.77,52.73,31.87,54.1,31.53
2021-01-24T14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1611496800,DE,583.66,54.45,29.01,56.53,28.65
2021-01-24T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1611500400,DE,602.47,56.65,25.69,59.3,25.66
2021-01-24T16:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1611504000,DE,608.76,55.97,27.31,58.12,27.44
2021-01-24T17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611507600,DE,612.65,55.64,28.98,57.18,28.66
2021-01-24T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1611511200,DE,622.98,56.92,28.04,58.04,27.58
2021-01-24T19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1611514800,DE,624.52,58.5,25.85,60.22,24.68
2021-01-24T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611518400,DE,622.62,59.01,25.34,61.02,23.62
2021-01-24T21:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1611522000,DE,618.25,58.74,25.44,61.13,23.34
2021-01-24T22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1611525600,DE,615.98,58.15,25.62,60.72,23.46
2021-01-24T23:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:43.689021+00:00,1611529200,DE,618.42,58.16,25.38,60.5,23.49
2021-01-25T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611532800,DE,626.5,58.86,24.38,60.88,22.79
2021-01-25T01:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1611536400,DE,629.03,59.02,23.73,61.59,21.87
2021-01-25T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611540000,DE,633.98,59.47,22.46,62.51,20.86
2021-01-25T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611543600,DE,637.79,59.81,21.76,63.05,20.58
2021-01-25T04:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:47:49.308902+00:00,1611547200,DE,670.86,63.77,19.02,65.58,18.97
2021-01-25T05:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:39:07.233507+00:00,1611550800,DE,681.71,65.67,18.28,67.25,18.26
2021-01-25T06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1611554400,DE,673.38,64.52,20.11,66.68,19.65
2021-01-25T07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611558000,DE,666.09,63.44,21.4,66.08,20.7
2021-01-25T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1611561600,DE,664.96,63.24,22.65,65.19,22.04
2021-01-25T09:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611565200,DE,655.45,62.73,23.34,64.27,23.14
2021-01-25T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1611568800,DE,640.16,61.7,24.33,63.2,24.33
2021-01-25T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611572400,DE,637.99,61.95,24.69,62.93,24.73
2021-01-25T12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611576000,DE,631.89,61.51,24.98,62.41,25.2
2021-01-25T13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611579600,DE,630.52,62.15,23.56,63.76,23.58
2021-01-25T14:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1611583200,DE,632.16,62.22,22.72,64.59,22.64
2021-01-25T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1611586800,DE,634.34,62.44,22.57,64.7,22.51
2021-01-25T16:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1611590400,DE,629.6,60.65,26.07,61.47,26.42
2021-01-25T17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1611594000,DE,621.36,59.7,28.62,59.28,29.08
2021-01-25T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611597600,DE,615.06,59.17,29,58.92,29.39
2021-01-25T19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1611601200,DE,607.74,58.31,29.58,58.45,29.6
2021-01-25T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611604800,DE,603.13,57.61,29.95,58.11,29.63
2021-01-25T21:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611608400,DE,595.05,56.38,30.64,57.52,29.67
2021-01-25T22:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1611612000,DE,580.33,54.91,31.65,56,30.66
2021-01-25T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611615600,DE,554.94,52.05,34.09,53.79,32.28
2021-01-26T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:04.634021+00:00,1611619200,DE,541.34,50.57,35.46,52.49,33.52
2021-01-26T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-02-10T02:47:49.308902+00:00,1611622800,DE,529.69,49.47,36.31,51.6,34.39
2021-01-26T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:47:49.308902+00:00,1611626400,DE,525.24,49.17,36.68,50.98,35.18
2021-01-26T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:07.233507+00:00,1611630000,DE,527.2,49.23,37.03,50.71,35.72
2021-01-26T04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:39:04.634021+00:00,1611633600,DE,547.64,51.85,35.07,52.83,34.32
2021-01-26T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1611637200,DE,570.72,54.68,33.51,54.9,33.24
2021-01-26T06:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1611640800,DE,584.75,55.32,33.12,55.25,33.33
2021-01-26T07:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1611644400,DE,589.58,54.6,34.03,54.51,34.32
2021-01-26T08:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1611648000,DE,587.64,54.52,34.16,54.48,34.36
2021-01-26T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1611651600,DE,585.23,55.17,33.33,55.12,33.55
2021-01-26T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1611655200,DE,574.45,54.36,34.4,54.19,34.67
2021-01-26T11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611658800,DE,569.97,53.9,34.95,53.71,35.22
2021-01-26T12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611662400,DE,573.5,54.59,34.28,54.32,34.5
2021-01-26T13:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611666000,DE,582.01,55.49,33.13,55.28,33.35
2021-01-26T14:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1611669600,DE,592.63,56.87,31.52,56.58,31.81
2021-01-26T15:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1611673200,DE,594.27,56.33,31.99,56.32,32.13
2021-01-26T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1611676800,DE,582.46,54.31,34.34,54.32,34.47
2021-01-26T17:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611680400,DE,579.7,54.57,33.99,54.45,34.3
2021-01-26T18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611684000,DE,577.24,54.9,33.61,55.09,33.49
2021-01-26T19:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:16.918659+00:00,1611687600,DE,570.45,54.25,34.21,54.8,33.69
2021-01-26T20:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611691200,DE,559.59,53.01,34.87,53.8,34.13
2021-01-26T21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1611694800,DE,535.1,49.95,37.33,51.15,36.09
2021-01-26T22:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611698400,DE,522.88,48.47,37.95,49.72,36.74
2021-01-26T23:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:22.177313+00:00,1611702000,DE,515.59,48.01,37.99,49.36,36.86
2021-01-27T00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611705600,DE,511.09,47.63,38.1,48.63,37.24
2021-01-27T01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611709200,DE,502.16,46.71,39.06,47.42,38.55
2021-01-27T02:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1611712800,DE,495.52,46.08,39.83,46.67,39.4
2021-01-27T03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611716400,DE,500.77,46.54,39.61,46.82,39.48
2021-01-27T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611720000,DE,531.98,49.77,36.73,49.61,37.21
2021-01-27T05:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611723600,DE,565.23,53.72,33.66,53.58,33.99
2021-01-27T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1611727200,DE,583.46,56.19,32.16,55.8,32.46
2021-01-27T07:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-02-10T02:39:07.233507+00:00,1611730800,DE,583.59,54.79,33.58,54.85,34
2021-01-27T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:04.634021+00:00,1611734400,DE,577.86,54.77,33.49,54.78,34.01
2021-01-27T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-02-10T02:48:49.520655+00:00,1611738000,DE,569.95,54.01,34.27,54,34.87
2021-01-27T10:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611741600,DE,569.54,53.94,34.53,53.92,35.07
2021-01-27T11:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611745200,DE,576.5,54.69,33.83,54.62,34.26
2021-01-27T12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611748800,DE,590.02,55.94,32.51,55.7,32.92
2021-01-27T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1611752400,DE,601.87,56.75,31.15,56.67,31.71
2021-01-27T14:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:20.739679+00:00,1611756000,DE,612.79,58.25,29.25,58.31,29.67
2021-01-27T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611759600,DE,610.44,58.61,28.34,58.98,28.75
2021-01-27T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611763200,DE,599.33,55.56,32.32,55.65,32.81
2021-01-27T17:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611766800,DE,601.45,56.58,31.74,56.12,32.28
2021-01-27T18:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1611770400,DE,603.14,57.84,30.2,57.63,30.43
2021-01-27T19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:22.177313+00:00,1611774000,DE,604.92,58,29.91,57.99,29.94
2021-01-27T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611777600,DE,593.62,57.01,30.96,57.21,30.65
2021-01-27T21:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611781200,DE,572.13,54.78,32.92,55.33,32.23
2021-01-27T22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1611784800,DE,553.04,52.74,34.59,53.65,33.49
2021-01-27T23:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:20.739679+00:00,1611788400,DE,543.67,51.2,35.43,51.45,35.11
2021-01-28T00:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:43.689021+00:00,1611792000,DE,540.27,50.92,34.81,51.19,34.99
2021-01-28T01:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:43.689021+00:00,1611795600,DE,536.73,50.43,34.18,51.33,34.45
2021-01-28T02:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611799200,DE,530.54,49.9,33.43,51.59,33.87
2021-01-28T03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611802800,DE,531.48,50,32.42,52.49,32.96
2021-01-28T04:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611806400,DE,549.34,52.48,30.06,54.93,30.83
2021-01-28T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:16.918659+00:00,1611810000,DE,584.3,56.82,26.98,58.91,27.65
2021-01-28T06:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611813600,DE,597.44,58.01,26.41,60.37,26.86
2021-01-28T07:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611817200,DE,597.86,57.11,27.84,59.39,28.19
2021-01-28T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1611820800,DE,588.13,55.97,29.36,58.23,29.61
2021-01-28T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1611824400,DE,575.89,54.62,31.29,56.62,31.54
2021-01-28T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:22.177313+00:00,1611828000,DE,564.02,53.96,31.98,55.99,32.27
2021-01-28T11:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:22.177313+00:00,1611831600,DE,561.72,54.32,31.57,56.36,31.81
2021-01-28T12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:43.689021+00:00,1611835200,DE,559.63,55.01,30.56,57.18,30.78
2021-01-28T13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611838800,DE,551.94,54.03,31.23,56.15,31.61
2021-01-28T14:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1611842400,DE,554.29,53.95,31.1,55.99,31.69
2021-01-28T15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:22.177313+00:00,1611846000,DE,566.05,54.95,29.72,57.17,30.44
2021-01-28T16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611849600,DE,560.94,54.04,30.74,56.08,31.77
2021-01-28T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611853200,DE,561.74,54.03,32.12,54.86,33.23
2021-01-28T18:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611856800,DE,548.48,53.9,31.89,54.5,33.11
2021-01-28T19:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611860400,DE,557,54.71,31.41,54.98,32.48
2021-01-28T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:23:20.739679+00:00,1611864000,DE,552.7,53.93,31.13,55.06,31.64
2021-01-28T21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1611867600,DE,540.61,52.6,31.36,54.61,31.12
2021-01-28T22:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611871200,DE,505.11,48.15,34.62,50.47,34.65
2021-01-28T23:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:15:13.178380+00:00,1611874800,DE,470.98,43.71,37.47,46.54,38.01
2021-01-29T00:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:15:13.178380+00:00,1611878400,DE,452.27,41.87,38.5,45.09,39.42
2021-01-29T01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611882000,DE,444.76,41.28,39.34,44.26,40.55
2021-01-29T02:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611885600,DE,425.64,39.44,41.29,42.23,42.78
2021-01-29T03:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:15:13.178380+00:00,1611889200,DE,412.86,38.28,43.05,40.97,44.47
2021-01-29T04:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:15:13.178380+00:00,1611892800,DE,415.19,38.45,44.29,40.95,45.52
2021-01-29T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2023-01-12T00:15:13.178380+00:00,1611896400,DE,427.07,39.64,45.03,41.75,45.84
2021-01-29T06:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:20.739679+00:00,1611900000,DE,439.55,40.7,45.53,42.38,46.13
2021-01-29T07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611903600,DE,434.32,38.95,48.3,40.25,48.97
2021-01-29T08:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:16.918659+00:00,1611907200,DE,424.84,38.23,49.44,39.34,50.1
2021-01-29T09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:20.739679+00:00,1611910800,DE,410.58,37.85,49.71,39.12,50.27
2021-01-29T10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611914400,DE,388.55,36.06,51.27,37.44,52.01
2021-01-29T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-01-12T00:23:22.177313+00:00,1611918000,DE,385.19,35.52,52.48,36.55,53.02
2021-01-29T12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2023-01-12T00:23:43.689021+00:00,1611921600,DE,377.73,35.09,52.59,36.19,53.17
2021-01-29T13:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-02-10T02:47:19.790578+00:00,1611925200,DE,380.16,35.37,51.57,36.68,52.41
2021-01-29T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:22.177313+00:00,1611928800,DE,392.8,36.44,49.7,38.09,50.66
2021-01-29T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2023-01-12T00:23:16.918659+00:00,1611932400,DE,413.04,38.45,47.16,40.38,48.13
2021-01-29T16:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2023-01-12T00:23:16.918659+00:00,1611936000,DE,427.95,38.69,47.27,40.54,48.18
2021-01-29T17:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2023-02-10T02:39:07.233507+00:00,1611939600,DE,438.51,39.08,48.13,40.08,48.74
